,"(2E,4E)-3,7-Dimethyl-2,4-octadiene","(2E,4E)-3,7-Dimethylocta-2,4-diene","1,2-Benzenedicarboxylic acid","1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester","1,2-Benzisothiazole","1,3,7-Octatriene, 2,7-dimethyl-","1,3-Hexadiene, 3-ethyl-2,5-dimethyl-","1,3-Octadiene","1,3-Pentadiene","1,6-Octadiene, 2,6-dimethyl-, (Z)-","1,6-Octadiene, 3,7-dimethyl-, (S)-","1,7-Octadiene, 2,7-dimethyl-",1-Butanol,"1-Butanol, 3-methyl-","1-Butene, 3-methyl-",1-Dodecanethiol,1-Dodecanol,1-Dodecene,1-Heptene,1-Hexadecanol,1-Hexanol,"1-Hexanol, 2-ethyl-",1-Octadecanol,1-Octanol,1-Octene,"1-Octene, 3,7-dimethyl",1-Pentanethiol,1-Pentanol,1-Penten-3-ol,"1-Pentene, 2,4,4-trimethyl-",1-Propanol,"1-Propanol, 2-methyl-",2(5H)-Furanone,"2,4-Dimethylfuran","2,4-Hexadiene, (E,Z)-","2,4-Octadiene","2,5-Furandione, 3-methyl-","2,6-Dimethyl-2-trans-6-octadiene","2,6-Octadiene","2,6-Octadiene, 2,6-dimethyl-",2-Butanol,2-Butanone,2-Butenal,2-Cyclopenten-1-one,"2-Decenal, (Z)-",2-Ethylhexyl salicylate,2-Heptanone,"2-Heptene, (E)-",2-Methyl-1-butene,"2-Nonanone, 3-(hydroxymethyl)-","2-Nonene, (E)-",2-Octanone,"2-Octene, (E)-","2-Octene, (Z)-","2-Octene, 3,7-dimethyl-, (Z)-",2-Pentanone,"2-Pentanone, 3-methyl-","2-Pentene, (E)-","2-Pentene, 4-methyl-",2-Thiophenecarboxaldehyde,"3,5-Octadiene, (Z,Z)-","3-Ethyl-1,5-octadiene",3-Hexen-1-ol,"3-Hexene, (Z)-",3-Methyl-2-butene-1-thiol,3-Methylcyclopentyl acetate,"3-Nonene, (E)-",3-Octanone,"3-Octene, (E)-","3-Octene, (Z)-",3-Pentanol,3-Pentanone,"4-Nonenal, (E)-",4-Nonene,"4-Octene, (E)-","5-Decene, (E)-","5-Hepten-2-one, 6-methyl-",Acetaldehyde,Acetic acid,"Acetic acid, butyl ester","Acetic acid, methyl ester",Acetophenone,Benzaldehyde,Benzene,"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis-","Benzene, 1,3-dimethyl-",Benzeneacetaldehyde,"Benzenesulfonamide, N-butyl-",Benzoic acid,Benzonitrile,Benzophenone,"Butanoic acid, ethyl ester","Butanoic acid, methyl ester",Butyrolactone,C2H5CH=CHCH=CH2,Carbon disulfide,cis-2-Nonene,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester","Cyclopropane, 1,1-dimethyl-2-(2-methyl-2-propenyl)-",Decanal,Decane,Dimethyl sulfide,Dimethyl sulfone,Dimethyl Sulfoxide,Dimethyl trisulfide,Diphenyl ether,"Disulfide, dimethyl",Dodecane,Dodecanoic acid,Eicosane,"Ethane, isothiocyanato-",Ethanol,"Ethanol, 2-(dodecyloxy)-",Ethyl Acetate,Ethylbenzene,"Furan, 2-ethyl-","Furan, 2-methyl-","Furan, 2-pentyl-","Furan, 3-methyl-",Glycerin,Heptadecane,Heptanal,Heptane,"Heptane, 2-methyl-",Hexadecane,"Hexadecenoic acid, Z-11-",Hexanal,Hexanoic acid,"Hydrazine, ethyl-",Isoprene,Isopropyl myristate,Isopropyl palmitate,Methanethiol,Methyl Isobutyl Ketone,Methyl methacrylate,Methyl thiolacetate,Methyl vinyl ketone,n-Decanoic acid,n-Hexadecanoic acid,n-Hexane,n-Propyl acetate,Nonadecane,Nonanal,Nonane,"Nonane, 2-methyl-",Nonanoic acid,Octadecane,Octadecanoic acid,Octanal,"Octane, 2-methyl-",Octanoic acid,p-Xylene,Pentadecane,Pentadecanoic acid,Pentanal,"Pentane, 2-methyl-",Pentanoic acid,"Pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",Phenol,Phenylmaleic anhydride,Propanoic acid,"Propanoic acid, ethyl ester",Alkene1,Alkene2,Acid1,Sulfone1,Biphenyl1,Alcohol1,Amide1,Tetradecanoic acid,"Tetrasulfide, dimethyl",Thiazole,"Thiazole, 2-methyl-",Thiophene,"Thiophene, 2-ethyl-","Thiophene, 2-methyl-","Thiophene, 3,4-dimethyl-","Thiophene, 3-methyl-",Toluene,trans-3-Decene,trans--4-Nonene,Tridecane
190129_4,0.537209818,0.112427382,0.405388927,0.350424811,0.039657644,0.023155977,0.019104888,0.008859206,0.007814349,0.010148266,0.915207432,0.199228215,0.359716967,0.010388197,0.122428181,0.009558247,0.011459062,0.017722759,0.037913482,0.059522738,0.027962885,0.153592395,0.050941606,0.012796736,0.039361463,0.029450974,0.016016437,0.02054323,0.01650594,0.048059782,0.023774612,0.200642741,0.011525519,0.010666347,0.005554601,0.02217803,0.063986666,0.038985065,0.007722225,0.025045602,0.433022515,7.472989794,0.052117486,0.013343811,0.023926577,0.07257309,0.058824982,0.011939001,0.076927542,0.014590192,0.014224682,0.074975656,0.094659411,1.10216614,0.432566468,0.090855059,7.78538352,0.129589759,0.135084708,0.003263741,0.00566298,0.006777771,0.019432521,0.027797688,0.021351331,0.031870929,0.015765467,0.07890468,3.65830763,0.059541148,0.011567819,0.150765838,0.017147181,0.010476163,1.098445369,0.012268259,0.07901476,1.155154932,14.03009296,0.153648078,0.321012358,0.406143235,0.362567982,0.935826342,0.061578505,0.025576952,0.06030192,4.750605355,0.640751495,0.073254666,0.058655514,0.01617343,0.027300096,0.095025149,0.005239934,12.45666277,0.026156046,0.011110978,0.01124306,0.069001524,0.046105477,0.469850239,0.188625263,0.005588434,2.299168456,0.067874107,4.017573464,0.024533494,0.010698366,0.029331594,0.009057744,1.108589401,0.032181966,0.373374652,0.039761072,0.021129506,0.020385518,0.024093399,0.022990213,0.163971557,0.02698335,0.117139784,0.231918586,0.031113899,0.026985581,0.032827933,0.116513778,0.060129239,12.92694789,0.018518801,0.081712638,0.004800331,0.458661955,0.05000683,0.048429603,0.051199532,0.098325672,0.02300764,0.073150634,3.546548102,0.034976429,0.031085888,0.099716571,0.112092,0.027579531,0.026938252,0.024728176,0.223583018,0.063281236,0.058270384,0.033888856,0.026547792,0.023623327,0.043877898,0.175469102,0.090952098,0.033113605,0.326116392,0.677325451,0.120913328,0.108993757,0.056584778,0.012315247,0.011204085,0.050017528,0.076697741,0.05299261,0.145855616,0.617462605,0.01665163,0.027351848,0.040511713,0.003766436,0.074217794,0.010818804,0.047171541,0.00383535,0.040857188,6.063684567,0.029819018,0.00922139,0.01222936
190129_5,0.466357666,0.113650828,0.224079869,5.161409053,0.072256935,0.019564459,0.016156551,0.009223168,0.008864723,0.009888305,0.754202557,0.182025148,0.107937334,0.026029622,0.092452188,0.01457543,0.01628291,0.01975637,0.048308473,0.161200711,0.069826514,0.182477351,0.127020341,0.027239979,0.05763789,0.047796986,0.019584221,0.035814898,0.01420323,0.05839796,0.053962856,0.193045331,0.024150079,0.011770285,0.006586777,0.020105544,0.06117564,0.035173875,0.010326405,0.021453142,0.359799965,8.091513362,0.0466655,0.027364945,0.033643899,0.389746849,0.138235699,0.027651223,0.058110333,0.028790021,0.040134394,0.130300541,0.119598671,1.014418554,0.372303986,0.134250013,8.40694462,0.097288568,0.099155357,0.006828352,0.005076823,0.008318676,0.024534119,0.014102161,0.026251697,0.081496948,0.020551871,0.141310451,3.235171511,0.048501907,0.009922082,0.127785329,0.021736939,0.016490056,1.010643147,0.014154567,0.14226735,1.567994018,10.91140853,0.123242931,0.129218632,0.420477786,0.404096896,1.039208743,0.017689531,0.062056279,0.047520981,0.117335438,0.549914184,0.100102071,0.159362084,0.013172509,0.025481877,0.214570729,0.005427912,14.62188726,0.083363519,0.024858613,0.013569433,0.144197471,0.068039771,0.518479719,0.361348571,0.007243165,0.570379392,0.068073984,1.071439753,0.037356627,0.012440689,0.045542545,0.019280576,1.052273479,0.071486462,0.319534294,0.043412417,0.021064837,0.025838233,0.065041932,0.026026009,0.440059047,0.050802574,0.2576005,0.208433369,0.027314889,0.034859175,0.043954765,0.293542018,0.07344431,9.794910903,0.018853271,0.179192929,0.02235585,0.168652414,0.073375232,0.050166469,0.056769525,0.11945921,0.020141367,0.110482493,3.219877753,0.04319944,0.050263709,0.252598282,0.159100835,0.039106676,0.032205939,0.042260343,0.316460935,0.161139294,0.085941845,0.05164726,0.063821258,0.031368391,0.051297825,0.320681319,0.096991974,0.078404828,0.726009205,0.663373754,0.092141362,0.172346426,0.067363839,0.009133763,0.009695741,0.064282471,1.448524404,0.683230106,0.163735901,2.586159643,0.018148089,0.006759405,0.063276648,0.006432387,0.220316389,0.013103214,0.044755706,0.004219645,0.042488294,7.311639237,0.035158771,0.014690298,0.018785107
190129_6,0.468054472,0.086400621,0.400557149,3.895748584,0.022141589,0.019657955,0.015486649,0.009513606,0.012938286,0.00721616,0.877158907,0.214669243,0.059428098,0.012106566,0.422002716,0.007906838,0.007961718,0.013423597,0.030429062,0.037917484,0.028751152,0.07433354,0.034996833,0.009003165,0.046139996,0.023709566,0.013279032,0.017452996,0.017921584,0.041155139,0.026234562,0.141295783,0.013982015,0.011630584,0.004216799,0.023658008,0.037510073,0.028105129,0.006225462,0.019273738,0.388262547,5.006192173,0.029868854,0.019606397,0.016653511,0.02951407,0.059542422,0.01052796,0.228608162,0.010674749,0.014438616,0.050612478,0.105903786,1.053470702,0.354050179,0.074127856,5.209150331,0.444342884,0.135184819,0.004487126,0.005968248,0.009850742,0.024068018,0.010062058,0.017623066,0.024128617,0.012757586,0.05188341,3.73869984,0.02955624,0.007835696,0.188472346,0.011954144,0.009138372,1.052013698,0.008176038,0.05234781,0.831566294,11.82631321,0.062768494,0.08019665,0.359941364,0.288959225,0.500083543,0.009203159,0.019816847,0.052453324,0.074025375,0.75117069,0.040580719,0.021496143,0.01988149,0.014097061,0.103618125,0.004263476,22.66073609,0.023999938,0.004820449,0.008348072,0.040336533,0.033134642,1.944258255,0.398489967,1.761988436,2.463249343,0.040795646,5.079870822,0.016711106,0.007290796,0.020616245,0.010731969,0.961133721,0.026920416,0.497179876,0.04645648,0.032852039,0.015869422,0.039605763,0.061870254,0.150539553,0.017078224,0.101086717,0.301024285,0.020337571,0.011492431,0.024614247,0.149196411,0.059502244,10.77792933,0.040353979,0.03126936,0.002925475,0.292182033,0.032740257,0.031843173,0.083258487,0.055498697,0.013774396,0.058013467,3.394514671,0.025924519,0.022834289,0.067856006,0.122372757,0.018960663,0.023437188,0.015031377,0.172362435,0.042874468,0.056127216,0.040476187,0.020554086,0.010728618,0.026526609,0.145916325,0.096035801,0.04650281,0.045260791,0.393630149,0.117934965,0.131362173,0.045719905,0.016438006,0.008763109,0.031478337,0.05206307,0.192010165,0.12869111,0.730466175,0.011107896,0.031179415,0.055015724,0.004171942,0.176112061,0.018850585,0.118589682,0.006673888,0.061650359,3.987367765,0.01933971,0.008026389,0.007348796
190129_7,0.534967565,0.133293397,0.421710019,0.118869359,0.040044904,0.022880794,0.019365017,0.01255927,0.008562757,0.010800064,0.95620714,0.226064983,0.074120644,0.015048933,0.070438052,0.015551572,0.014743546,0.020255258,0.044181246,0.106785679,0.064527881,0.116219284,0.096052894,0.019820022,0.053035331,0.064511752,0.020795804,0.03341024,0.018554104,0.048655483,0.035447784,0.163703428,0.019063835,0.012300325,0.00647444,0.023339565,0.076266197,0.038224821,0.011632315,0.025460077,0.396587211,10.40766078,0.042649604,0.015955742,0.032845155,0.098518645,0.138433072,0.017644533,0.043007144,0.025691659,0.028243829,0.109305905,0.162140093,1.240260734,0.450653803,0.115719532,10.79342276,0.074022425,0.111346588,0.004777679,0.006299404,0.00893881,0.025284225,0.013417127,0.02983936,0.056319715,0.022397234,0.109325235,4.083106084,0.046362634,0.009696943,0.119138346,0.027561887,0.015871268,1.237515453,0.015423292,0.110580924,1.576240575,9.902140328,0.135062708,0.125734978,0.454364574,0.435388351,0.691788492,0.01687661,0.038609034,0.072096154,0.183276178,1.159926415,0.086715938,0.03460888,0.015720708,0.022883242,0.134378004,0.005691831,14.0827161,0.063648121,0.010299558,0.015256164,0.084451519,0.061112017,0.396690199,0.202000234,0.008455501,0.782450108,0.089459525,1.534462635,0.036323841,0.014020872,0.047679953,0.014199987,1.022191728,0.03970933,0.322918811,0.053906556,0.021802652,0.020872433,0.110692133,0.017426507,0.4925604,0.030501219,0.235096928,0.186219967,0.026780721,0.020251618,0.046352405,0.422260293,0.154425403,8.979641723,0.017563887,0.078589233,0.010788516,0.184423418,0.07218728,0.063817508,0.048292044,0.125014188,0.025103102,0.114661033,3.709900048,0.041499101,0.039343757,0.163290848,0.15050577,0.037631808,0.038682839,0.031188811,0.330878701,0.114909999,0.074205871,0.068354882,0.040177515,0.019683458,0.050976951,0.315956542,0.093873827,0.084687682,0.086834679,0.858204628,0.130316786,0.171770386,0.056112797,0.010915478,0.01115547,0.046537294,0.034121679,0.65405357,0.268920249,1.855655627,0.021877649,0.008722165,0.041786664,0.00584465,0.130773862,0.012805412,0.044011482,0.004662892,0.031022749,10.50268542,0.036334448,0.013972673,0.016461896
190129_8,0.817579785,0.182520108,0.250039831,0.076153546,0.021490684,0.03656719,0.030379533,0.037634777,0.008976089,0.014309467,1.569383772,0.36525018,0.110286223,0.014764993,0.083323743,0.015750246,0.017198063,0.028339907,0.051747609,0.0710685,0.060126753,0.1177171,0.065144408,0.028621069,0.065601319,0.590686515,0.019863772,0.063520092,0.01453097,0.033416009,0.029305599,0.145958112,0.019099157,0.015224616,0.006015716,0.037895284,0.06316271,0.052401732,0.014782938,0.036373612,0.328872067,5.906613129,0.038686093,0.009926895,0.069952619,0.046233405,0.308876224,0.021431371,0.051521086,0.033759371,0.031735207,0.149031342,0.659757277,1.538774369,0.589688397,0.114761574,6.136962282,0.087851195,0.108521297,0.004735915,0.007873998,0.010247465,0.027927135,0.011029044,0.031410713,0.052535418,0.02289067,0.173629182,5.256019921,0.052377326,0.013541737,0.161564054,0.145966766,0.018213838,1.536461254,0.015441561,0.184525809,1.346966026,7.789113472,0.107276519,0.104617157,0.269216649,0.312994886,0.777102513,0.014703257,0.028838072,0.058982601,0.158543791,0.597231957,0.046145761,0.022741751,0.022505016,0.020358071,0.084834509,0.005063871,19.06845414,0.126458126,0.008543122,0.014718316,0.087466695,0.074482667,0.580447705,0.348072657,0.019943107,1.524202953,0.058097166,3.364081155,0.034696387,0.011046584,0.031396346,0.010599885,1.001369366,0.038133173,0.252842168,0.054290882,0.027493937,0.023393163,0.913525672,0.021571115,1.179598238,0.027628836,0.30536172,0.249741993,0.023926293,0.018432802,0.039946681,2.601242644,3.938193843,6.955531128,0.019495773,0.051191977,0.00368281,0.357977511,0.046514221,0.045476291,0.056003361,0.088892818,0.019601649,0.100439298,2.858373105,0.033969334,0.0292419,0.336945296,0.177573307,0.037728479,0.184033586,0.025611942,0.288374139,0.190692117,0.099421215,0.227300733,0.029991398,0.01674473,0.044883039,0.679609394,0.078227907,0.279356969,0.07001476,0.641268393,0.068763462,0.128469308,0.039424052,0.019029919,0.015925244,0.038884575,0.018774432,0.382851033,0.169488307,1.500891664,0.013519581,0.012687286,0.024800188,0.00582612,0.1462226,0.015309721,0.05802689,0.004794594,0.036087142,6.039597022,0.068492685,0.016399291,0.013372162
190129_9,0.587480577,0.141146186,0.454581541,0.32791992,0.037453775,0.024049231,0.02058406,0.010933689,0.007997503,0.01084911,1.114936465,0.268048562,0.073026967,0.013401106,0.074137394,0.013044181,0.013983377,0.019753032,0.040195614,0.108444753,0.046901916,0.123081702,0.108630268,0.019589921,0.053706785,0.049748011,0.01836202,0.03397752,0.012985089,0.03439662,0.026489859,0.154180232,0.014078387,0.012787423,0.006416768,0.025944395,0.067526754,0.032583604,0.009723095,0.025528437,0.438199618,11.79322966,0.037790193,0.013635876,0.029947978,0.054333389,0.094475364,0.014728818,0.044397277,0.020166442,0.029448034,0.089541892,0.121972045,1.345784513,0.504073327,0.098339483,12.24968022,0.077430623,0.106175653,0.003940637,0.006366447,0.008844178,0.02507016,0.012725189,0.026251178,0.062136368,0.020714158,0.099515641,4.527689933,0.047014589,0.009341336,0.137582744,0.019674144,0.014703628,1.344134371,0.014458783,0.099871084,1.402343853,11.69845913,0.147411874,0.10272524,0.420478605,0.403374653,0.834192704,0.019151618,0.041016269,0.072025657,0.044457733,0.885945944,0.051771199,0.061476572,0.017335105,0.022009626,0.110591104,0.005967796,11.22976796,0.060220104,0.011592121,0.01361845,0.115483917,0.052709742,0.21130904,0.149750912,0.007321645,0.278726322,0.085950297,0.415174102,0.030982064,0.014186792,0.046623821,0.01374108,1.224892251,0.034899646,0.464776367,0.060133984,0.02276129,0.026647695,0.040596814,0.017262855,0.253659125,0.039719141,0.193507656,0.218431004,0.026483161,0.028331561,0.046200217,0.211611615,0.107012133,10.74529754,0.017320169,0.064048898,0.044466386,0.136856092,0.080804104,0.041278302,0.046754452,0.136722734,0.025990033,0.130700646,3.506391641,0.039026154,0.04490463,0.183189844,0.150044477,0.031971699,0.03306956,0.04174144,0.310881047,0.111719075,0.102676757,0.045858939,0.042481487,0.021558698,0.051675833,0.25953037,0.100200389,0.064498107,0.246688419,0.470719033,0.171912862,0.131764013,0.040091417,0.011169584,0.012447508,0.029486678,0.373249932,0.08212417,0.187897793,0.915140598,0.025920806,0.006621665,0.037531834,0.004968797,0.08958593,0.013417524,0.058541039,0.004026816,0.042928918,10.3935468,0.033363244,0.013227208,0.015157519
190211_10,1.515009492,0.438723944,0.060457623,0.056443741,0.019764967,0.14853002,0.028464773,0.029000668,0.018940165,0.00876538,0.638109901,0.875342479,0.281221644,0.024692181,0.335011913,0.011766271,0.008761437,0.009003282,0.030647977,0.104496599,0.040263338,0.081136639,0.094678121,0.011724479,0.092454756,0.020686596,0.03406471,0.025274366,0.013934708,0.099858471,0.174656769,0.117121525,0.019130416,0.326200494,0.004627788,0.173669853,0.022020823,0.049495527,0.008709036,0.033430679,0.664735663,2.880679914,0.021216685,0.026710188,0.01755567,0.175842251,0.074639158,0.014181356,0.152934959,0.019277459,0.026204974,0.054205214,0.308464412,1.478669069,0.933837005,0.073284465,3.031803389,0.352372171,0.260437987,0.00602904,0.01621569,0.01118568,0.023447954,0.017007301,0.034848096,0.032505179,0.024222253,0.071911851,4.243342152,0.18083088,0.036363577,0.619385201,0.009071365,0.024861948,1.473817751,0.007444074,0.072195148,0.921000897,8.546161444,0.034424028,0.129921826,0.087193277,0.113415151,0.471703727,0.008652907,0.023591394,0.02551123,0.05973223,0.339689324,0.025770351,0.068896193,0.067098956,0.016321138,0.082204737,0.015544203,17.53131405,0.025486033,0.033759388,0.007773428,0.052323497,0.061238751,6.156795583,2.346492994,9.044477492,1.659881955,0.032408207,3.203845252,0.018577568,0.015977249,0.030039054,0.006118018,2.883905142,0.05068393,0.55638889,0.060551404,0.079953003,0.049902354,0.067186805,0.077550928,0.198199149,0.019583462,0.096859336,0.97148153,0.037959202,0.014159349,0.026448092,0.069359311,0.055676359,7.726381058,0.132109206,0.07832331,0.006281549,0.574816243,0.057143274,0.040392155,0.469012406,0.100274725,0.02828963,0.121487252,3.39009598,0.090641425,0.027433556,0.090078917,0.449065486,0.025607215,0.042259768,0.0208957,0.198258737,0.054568798,0.056918847,0.04181864,0.024339816,0.013264763,0.029969789,0.114097157,0.158724752,0.056522092,0.182501541,0.16116491,0.034982522,0.05514127,0.106218729,0.006429022,0.022789353,0.0313826,0.620748353,0.046744384,0.068855817,1.943162772,0.01991839,0.042396739,0.033748904,0.005385851,0.144880403,0.046003937,0.333929047,0.019099914,0.528057755,1.134988783,0.020931668,0.022737077,0.011507561
190211_11,1.26696076,0.249904694,0.147223427,0.073201561,0.042137324,0.049162519,0.031420524,0.015171264,0.012788514,0.009537475,0.572808759,0.95807687,0.184951537,0.020767788,0.228351781,0.017374989,0.015469063,0.01643681,0.034054563,0.137175065,0.069013745,0.097216359,0.11931836,0.01577089,0.071511313,0.035803839,0.017788936,0.025974356,0.017637501,0.049624631,0.051423977,0.10368592,0.028231534,0.242421668,0.004934309,0.096927409,0.042617564,0.030611658,0.009280646,0.022524401,0.383942098,2.632154833,0.033196202,0.023622289,0.025841158,0.134469157,0.090979167,0.012135112,0.10972711,0.017949113,0.029412693,0.089664665,0.235249929,1.853230319,1.291486913,0.088389587,2.752946252,0.236201669,0.151784939,0.012634489,0.010727843,0.01738578,0.027804925,0.014957888,0.024132061,0.051108445,0.034225998,0.106072627,5.99548911,0.101958874,0.02924446,0.429725632,0.015432481,0.032380214,1.849443358,0.010377455,0.106740525,0.759809277,6.56219294,0.044827836,0.089302551,0.353329001,0.303047012,2.002950558,0.014510524,0.032926532,0.088517066,0.12886123,1.283202286,0.064712155,0.034707462,0.043269887,0.013713384,0.123438515,0.008337647,25.91551006,0.03778408,0.015626433,0.00972524,0.1337468,0.072486938,3.047099839,2.5312691,6.203867005,0.328044988,0.068073336,1.631833376,0.034395382,0.014177402,0.049072593,0.008244411,0.775583872,0.051425272,0.625685796,0.056318898,0.047323174,0.060184527,0.03872895,0.053342781,1.154280626,0.032348344,0.184227058,0.701045472,0.029501432,0.029860704,0.048287791,0.135321151,0.161614529,5.974467156,0.045691773,0.081535647,0.006064391,0.054334125,0.068705947,0.36601705,0.186888578,0.088434802,0.032616827,0.187980027,3.161796185,0.067061093,0.055498018,0.153112642,0.380219595,0.029822144,0.050293464,0.03666407,0.397933426,0.080056832,0.101837186,0.081488633,0.03399219,0.022364621,0.05154883,0.174696058,0.08824254,0.081435721,0.123772105,0.350086667,0.222019663,0.102554975,0.054811596,0.005506238,0.029759232,0.061050838,0.087461371,0.076008222,0.144108572,3.972041189,0.02066074,0.017503296,0.117786382,0.008753248,0.195270828,0.03036893,0.273626405,0.013234115,0.05331235,1.291747914,0.026671786,0.030127713,0.015743157
190211_12,1.452968411,0.351881983,0.118323939,0.252815644,0.027069882,0.054297629,0.026872582,0.105603278,0.014803497,0.008232332,0.551436067,0.634713974,0.166861232,0.022829781,0.369809926,0.015811728,0.014191636,0.013503037,0.043244806,0.111391477,0.060962492,0.085631677,0.092565422,0.01433534,0.131985637,0.028364338,0.024604633,0.02369749,0.017558589,0.043264715,0.059862051,0.096002187,0.018812303,0.3366307,0.004023481,0.16481252,0.034136323,0.047865164,0.007974534,0.033807943,0.445148628,3.024139175,0.027101362,0.014114205,0.021721053,0.124967764,0.088892411,0.014400533,0.135880784,0.022186029,0.023845529,0.068493293,0.326336134,2.009879076,0.838947965,0.075486151,3.165716461,0.379433441,0.238931272,0.008705442,0.020457769,0.01184133,0.034269584,0.018248626,0.029798521,0.037962043,0.022650594,0.083647569,5.720445841,0.138928875,0.037598103,1.063740146,0.012007842,0.022470228,2.002006373,0.008386734,0.084010046,0.718888018,7.288976121,0.042684977,0.117607912,0.165612033,0.159334022,1.151690649,0.012222358,0.026082715,0.048707319,0.233945537,0.644420745,0.037246324,0.025161101,0.069897484,0.012867213,0.073260075,0.010049057,20.27225582,0.029271148,0.030915177,0.009416465,0.066085901,0.072166305,3.947599622,1.871330716,8.138835592,1.157033602,0.03950832,3.747533328,0.024706619,0.017437489,0.049610383,0.006189624,1.072069948,0.095312817,0.423798161,0.055081697,0.080649842,0.03953295,0.078903109,0.219203,0.242214712,0.034890912,0.131011247,1.694071548,0.043389586,0.024987765,0.044971167,0.090880702,0.079273694,6.67278281,0.064935301,0.074394126,0.006511308,0.093926817,0.065244516,0.19304665,0.267968072,0.118461459,0.029730018,0.157210007,3.699921139,0.076661869,0.044022049,0.114182283,0.519863155,0.032632405,0.047056927,0.042578963,0.297084511,0.063043403,0.052104162,0.055405228,0.026934389,0.017404546,0.04792166,0.149959633,0.139615012,0.061930185,0.165454039,0.27594666,0.114341278,0.087869505,0.047523366,0.006536785,0.020648962,0.0368586,0.026440934,0.239628929,0.104935152,2.768520794,0.029696767,0.034204031,0.065569278,0.006521314,0.118114273,0.046008159,0.19632147,0.02040371,0.099184693,1.343793338,0.023409083,0.019822945,0.014563402
190211_13,1.169118733,0.290877567,0.130084684,0.187108539,0.034590466,0.03739188,0.023668176,0.080343936,0.015072722,0.007577407,0.495509697,0.638609328,0.152569182,0.025176818,0.371724164,0.016820972,0.017357302,0.014387254,0.051640402,0.348938964,0.057952778,0.100407863,0.358563082,0.019942503,0.121602435,0.030211439,0.018628102,0.025183036,0.017789938,0.086461518,0.068419722,0.086988416,0.019299713,0.336354204,0.004002479,0.118750201,0.034197136,0.024927463,0.007479324,0.019389128,0.416194188,3.406079401,0.029683276,0.019602627,0.029617914,0.175280695,0.058921665,0.015917604,0.123481197,0.017064478,0.025201846,0.053899611,0.268153883,1.880116593,0.920675913,0.072842772,3.563135625,0.380478056,0.294618467,0.013679866,0.016212667,0.01218084,0.036785973,0.01877097,0.025710672,0.032953946,0.024419375,0.06261936,5.651525086,0.104367373,0.038437062,1.614830988,0.012159764,0.023344976,1.875082605,0.00779599,0.062861311,0.640388242,5.21017152,0.039065442,0.142505658,0.147146264,0.166151625,1.105378291,0.016835962,0.040928239,0.039188525,0.09866533,0.519007,0.034919172,0.060956284,0.065184407,0.012950349,0.106778276,0.010039814,21.71033177,0.036917856,0.075797987,0.008649566,0.266806024,0.05180324,4.978573777,2.400022324,7.771148352,0.870529717,0.051940628,3.551445644,0.04103728,0.016888678,0.061688435,0.004637919,0.968482469,0.061143886,0.421017839,0.050255739,0.076745667,0.066767553,0.037664023,0.224349806,0.133564295,0.053199099,0.114065942,2.506194061,0.054571643,0.044601538,0.04612301,0.102337391,0.073317902,4.602738856,0.093701814,0.095774554,0.022886469,0.056936206,0.064909656,0.049390123,0.240284903,0.144666258,0.050697253,0.129130813,4.777524847,0.078038755,0.067207592,0.268904213,0.452824384,0.019753715,0.073365718,0.058697812,0.331782306,0.087102516,0.072459743,0.058832487,0.041897574,0.028968643,0.045714743,0.169197863,0.251840156,0.052758059,0.25335657,0.226105194,0.104825037,0.078889538,0.091523063,0.003694639,0.021070803,0.032350252,0.952220695,0.16094621,0.111971836,0.886473876,0.02171167,0.029651636,0.069794558,0.005999583,0.128216249,0.043510173,0.292822165,0.024016245,0.102355806,1.365976818,0.021259486,0.021264439,0.023300664
